	gene	start	end	strand	ntlen	aalen	ann_type	alt_ann	localization	function	operon	expression	cprna	msexp	mspepts	cpprot	ureacp	sdscp	meancp	hlprot	refdens	refesse	ranseps	rbs	homology	predfun	tm	sp	segtm	complex
30957	ncMPN215	45409	45667	-	258		rnas	0		Functional RNA	1048.0		0.007436845652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.822	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30958	ncMPN217	48199	48819	-	620		rnas	0		Functional RNA	1047.0		0.005007205077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30959	ncMPN218	55374	55498	-	124		rnas	0		Functional RNA	1046.0		0.01900348584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30960	ncMPN220	57239	57483	-	244		rnas	0		Functional RNA	1044.0		0.03430334057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.794	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30961	ncMPN221	64889	65550	-	661		rnas	0		Functional RNA	1043.0		0.008065648148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30962	ncMPN222	66599	66794	-	195		rnas	0		Functional RNA	1042.0		0.009828163557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.219	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30963	ncMPN223	67199	67905	-	706		rnas	0		Functional RNA	1041.0		0.01387308678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.828	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30964	ncMPN224	68219	68407	-	188		rnas	0		Functional RNA	1040.0		0.007205780426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.887	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30965	ncMPN225	68819	68969	-	150		rnas	0		Functional RNA	1039.0		0.01459073513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.835	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30966	ncMPN226	81599	82034	-	435		rnas	0		Functional RNA	1038.0		0.01254440954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.599	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30967	ncMPN227	69037	69100	-	63		rnas	0		Functional RNA	1037.0		0.01871108204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.784	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30968	ncMPN228	82199	82628	-	429		rnas	0		Functional RNA	1036.0		0.01247829837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30969	ncMPN229	68799	69293	-	494		rnas	0		Functional RNA	1035.0		0.006013296574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.871	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30970	ncMPN231	93184	93234	-	50		rnas	0		Functional RNA	1033.0		0.03437642986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.829	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30971	ncMPN235	108029	108246	-	217		rnas	0		Functional RNA	1029.0		0.1362110258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.879	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30972	ncMPN237	111629	111716	-	87		rnas	0		Functional RNA	1027.0		0.06091411438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.762	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30973	ncMPN246	126169	126568	-	399		rnas	0		Functional RNA	1018.0		0.08391296672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30974	ncMPN257	149659	149852	-	193		rnas	0		Functional RNA	1010.0		0.1326138646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.813	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30975	ncMPN269	189999	190271	-	272		rnas	0		Functional RNA	1001.0		0.008628097827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.598	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30976	ncMPN272	199874	199989	-	115		rnas	0		Functional RNA	517.0		0.007614046112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.814	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30977	ncMPN282	251509	251691	-	182		rnas	0		Functional RNA	990.0		0.02355248709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30978	ncMPN283	260390	295399	-	35009		rnas	0		Functional RNA	989.0		0.007851170568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30979	ncMPN288	295939	296056	-	117		rnas	0		Functional RNA	984.0		0.04267418263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30980	ncMPN289	298559	298672	-	113		rnas	0		Functional RNA	983.0		0.005049136976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.374	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30981	ncMPN297	320674	320764	-	90		rnas	0		Functional RNA	975.0		0.07955524045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30982	ncMPN298	322669	323140	-	471		rnas	0		Functional RNA	974.0		0.02655282016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.785	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30983	ncMPN306	359999	360407	-	408		rnas	0		Functional RNA	967.0		0.05335933858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.629	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30984	ncMPN308	360999	361733	-	734		rnas	0		Functional RNA	965.0		0.04732159522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.731	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30985	ncMPN313	373224	373358	-	134		rnas	0		Functional RNA	960.0		0.1772543682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.686	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30986	ncMPN318	400499	401275	-	776		rnas	0		Functional RNA	955.0		0.03375521431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30987	ncMPN319	403037	403179	-	142		rnas	0		Functional RNA	954.0		0.01095657229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30988	ncMPN320	405999	406625	-	626		rnas	0		Functional RNA	953.0		0.009840109148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30989	ncMPN321	407674	407744	-	70		rnas	0		Functional RNA	952.0		0.3743288518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30990	ncMPN323	409294	409392	-	98		rnas	0		Functional RNA	951.0		0.02179027392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30991	ncMPN324	416199	416882	-	683		rnas	0		Functional RNA	950.0		0.03094215482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30992	ncMPN326	430999	431620	-	621		rnas	0		Functional RNA	949.0		0.01399377512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30993	ncMPN327	441769	443092	-	1323		rnas	0		Functional RNA	948.0		0.007591022968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30994	ncMPN328	446961	447084	-	123		rnas	0		Functional RNA	947.0		0.01003885596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30995	ncMPN329	457199	457908	-	709		rnas	0		Functional RNA	946.0		0.01477403299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.647	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30996	ncMPN333	491279	491444	-	165		rnas	0		Functional RNA	943.0		0.008945317115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.759	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30997	ncMPN336	499849	499968	-	119		rnas	0		Functional RNA	940.0		0.02347994145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.274	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30998	ncMPN337	499999	501498	-	1499		rnas	0		Functional RNA	939.0		0.3074619838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
30999	ncMPN338	520249	520651	-	402		rnas	0		Functional RNA	417.0		0.3785747709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31000	ncMPN339	562849	563348	-	499		rnas	0		Functional RNA	401.0		0.1194129877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31001	ncMPN340	591049	591263	-	214		rnas	0		Functional RNA	937.0		0.005228029564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31002	ncMPN341	591249	591704	-	455		rnas	0		Functional RNA	936.0		0.02452348236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31003	ncMPN343	606749	607511	-	762		rnas	0		Functional RNA	934.0		0.02390173419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.583	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31004	ncMPN344	620099	620507	-	408		rnas	0		Functional RNA	933.0		0.07998471301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.871	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31005	ncMPN351	642699	643920	-	1221		rnas	0		Functional RNA	929.0		0.02324699198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31006	ncMPN353	656499	657220	-	721		rnas	0		Functional RNA	927.0		0.02077590434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.805	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31007	ncMPN354	662199	663390	-	1191		rnas	0		Functional RNA	926.0		0.007736627564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31008	ncMPN355	663999	664436	-	437		rnas	0		Functional RNA	352.0		0.0120107918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31009	ncMPN357	670199	670565	-	366		rnas	0		Functional RNA	351.0		0.07953836783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.569	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31010	ncMPN359	677799	678638	-	839		rnas	0		Functional RNA	923.0		0.01152879656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31011	ncMPN367	758199	759220	-	1021		rnas	0		Functional RNA	922.0		0.05524334221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31012	ncMPN368	764699	765514	-	815		rnas	0		Functional RNA	313.0		0.06235495358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.928	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31013	ncMPN369	776219	776440	-	221		rnas	0		Functional RNA	902.0		0.007245254404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.844	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31014	ncMPN370	777749	778545	-	796		rnas	0		Functional RNA	901.0		0.01013129284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.914	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31015	ncMPN371	781119	781246	-	127		rnas	0		Functional RNA	918.0		0.02609331342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31016	ncMPN373	789339	789570	-	231		rnas	0		Functional RNA	917.0		0.02503618299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.654	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31017	ncMPN375	799799	800032	-	233		rnas	0		Functional RNA	915.0		2.433638142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.642	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31018	ncMPN376	800399	800453	-	54		rnas	0		Functional RNA	914.0		0.04234677913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.776	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31019	ncMPN381	777649	777840	-	191		rnas	0		Functional RNA	901.0		0.02187013231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.778	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31020	ncMPN387	69824	70031	-	207		rnas	0		Functional RNA	908.0		0.004715103523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.864	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31021	ncMPN388	440199	441163	-	964		rnas	0		Functional RNA	907.0		0.004288552235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31022	ncMPN390	739079	739366	-	287		rnas	0		Functional RNA	905.0		0.0565373915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.725	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31023	ncMPN392	340241	340520	+	279		rnas	0		Functional RNA	125.0		0.006194428352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.427	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31024	ncMPN398	586769	586880	-	111		rnas	0		Functional RNA	393.0		0.1822346652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.451	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31025	ncMPN399	67117	67800	+	683		rnas	0		Functional RNA	24.0		0.06014536803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.834	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31026	ncMPN400	69269	69450	+	181		rnas	0		Functional RNA	704.0		0.004288552235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.869	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31027	ncMPN404	434602	435500	+	898		rnas	0		Functional RNA	158.0		0.01193720207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.861	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31028	ncMPN405	434918	435140	+	222		rnas	0		Functional RNA	707.0		0.01934947231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.867	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31029	ncMPN407	652201	652418	+	217		rnas	0		Functional RNA	702.0		0.04868954788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.726	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31030	ncMPN408	247805	248150	+	345		rnas	0		Functional RNA	819.0		0.004288552235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.754	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31031	ncMPN409	370318	370820	+	502		rnas	0		Functional RNA	135.0		0.238528282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.449	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31032	ncMPN410	372729	373050	+	321		rnas	0		Functional RNA	135.0		0.03546223165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.826	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31033	ncMPN411	413608	414070	+	462		rnas	0		Functional RNA	147.0		0.01432002524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.841	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31034	ncMPN416	108268	108750	+	482		rnas	0		Functional RNA	38.0		0.3611356637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31035	ncMPN420	236320	236500	+	180		rnas	0		Functional RNA	86.0		0.1169393565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317	F	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31036	ncMPN421	280439	280591	-	152		rnas	0		Functional RNA	1058.0		0.004288552235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31037	ncMPN426	571563	571820	+	257		rnas	0		Functional RNA	215.0		0.01537354455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	E	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31038	ncMPN427	432549	433122	-	573		rnas	0		Functional RNA	1076.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	NE	0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31039	ncMPN428	797677	797800	+	123		rnas	0		Functional RNA	286.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31040	ncMPN429	92927	93145	+	218		rnas	0		Functional RNA	1079.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31041	ncMPN430	470458	471450	+	992		rnas	0		Functional RNA	175.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31042	ncMPN431	604600	639897	+	35297		rnas	0		Functional RNA	747.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31043	ncMPN432	705567	708500	+	2933		rnas	0		Functional RNA	256.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31044	ncMPN433	718821	719250	+	429		rnas	0		Functional RNA	258.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31045	ncMPN434	813397	814500	+	1103		rnas	0		Functional RNA	291.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31046	ncMPN440	775499	775829	-	330		rnas	0		Functional RNA	903.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31047	ncMPN441	774099	774621	-	522		rnas	0		Functional RNA	312.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31048	ncMPN443	604799	606814	-	2015		rnas	0		Functional RNA	383.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31049	ncMPN444	427699	429399	-	1700		rnas	0		Functional RNA	945.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31050	ncMPN445	415249	415477	-	228		rnas	0		Functional RNA	956.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31051	ncMPN446	335076	335800	+	724		rnas	0		Functional RNA	122.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31052	ncMPN447	293743	294075	+	332		rnas	0		Functional RNA	108.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31053	IGMP0001	1	37	+	36		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31054	IGMP0002	174	238	+	64		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31055	IGMP0003	423	440	+	17		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31056	IGMP0004	557	619	+	62		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31057	IGMP0005	648	691	+	43		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31058	IGMP0006	2778	2783	+	5		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31059	IGMP0007	12081	12091	+	10		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31060	IGMP0008	12653	12680	+	27		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31061	IGMP0009	12830	12876	+	46		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31062	IGMP0010	13007	13019	+	12		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31063	IGMP0011	13053	13066	+	13		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31064	IGMP0012	13349	13374	+	25		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31065	IGMP0013	13402	13447	+	45		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31066	IGMP0014	13562	13589	+	27		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31067	IGMP0015	13620	13648	+	28		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31068	IGMP0016	13939	13957	+	18		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31069	IGMP0017	13995	14054	+	59		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31070	IGMP0018	14084	14128	+	44		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31071	IGMP0019	14210	14225	+	15		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31072	IGMP0020	14259	14264	+	5		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31073	IGMP0021	14359	14407	+	48		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31074	IGMP0022	14438	14450	+	12		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31075	IGMP0023	14621	14663	+	42		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31076	IGMP0024	14715	14725	+	10		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31077	IGMP0025	15766	15793	+	27		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31078	IGMP0026	16527	16546	+	19		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31079	IGMP0027	16674	16695	+	21		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31080	IGMP0028	16901	16913	+	12		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31081	IGMP0029	17047	17061	+	14		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31082	IGMP0030	17748	17771	+	23		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31083	IGMP0031	18368	18384	+	16		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31084	IGMP0032	18658	18666	+	8		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31085	IGMP0033	18673	18679	+	6		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31086	IGMP0034	18946	18959	+	13		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31087	IGMP0035	19040	19045	+	5		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31088	IGMP0036	19295	19324	+	29		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31089	IGMP0037	23013	23021	+	8		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31090	IGMP0038	26137	26143	+	6		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31091	IGMP0039	29784	29803	+	19		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
31092	IGMP0040	32220	32246	+	26		igan	0		Functional RNA				0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	RNA	0.0	0.0	0	0.0
